category2,role,category1,username,text,timestamp,title,idArt
Zombies:2481,normalUser,Card Game:1002,wenkin,Che fate?,2021-01-22 16:50:21.714,Che articolo,37
Puzzle:1028,normalUser,Fantasy:1010,abecker,Che fate?,2021-01-22 16:50:21.515,Che articolo,37
Racing:1031,normalUser,Medieval:1035,danaxi,Tutto bene?,2021-01-22 16:50:21.3,Che articolo,37
Ancient:1050,influencer,Racing:1031,paulosincos,Post,2021-01-22 16:50:21.059,Che articolo,37
Collectible Components:1044,influencer,Children's Game:1041,deviljeff,Ah incredibile,2021-01-22 16:50:20.835,Che articolo,37
Children's Game:1041,normalUser,Collectible Components:1044,monpah,Ah incredibile,2021-01-22 16:50:20.593,Che articolo,37
Wargame:1019,normalUser,Print & Play:1120,ctgjcline,Post,2021-01-22 16:50:20.402,Che articolo,37
Spies/Secret Agents:1081,influencer,Puzzle:1028,sylencia,Ci siete?,2021-01-22 16:50:20.208,Che articolo,37
Modern Warfare:1069,normalUser,Puzzle:1028,technatron,Post,2021-01-22 16:50:20.022,Che articolo,37
Wargame:1019,normalUser,Deduction:1039,mind_ranger,Post,2021-01-22 16:50:19.809,Che articolo,37
Number:1098,normalUser,Dice:1017,rad2006,Ah incredibile,2021-01-22 16:50:19.617,Che articolo,37
Humor:1079,normalUser,Puzzle:1028,epdawn,Ci siete?,2021-01-22 16:50:19.427,Che articolo,37
Collectible Components:1044,normalUser,Novel-Based:1093,yugiboy,Tutto bene?,2021-01-22 16:50:19.243,Che articolo,37
Wargame:1019,normalUser,Educational:1094,rhodeash,Ah incredibile,2021-01-22 16:50:19.053,Che articolo,37
Zombies:2481,normalUser,Fighting:1046,andysocial,Che fate?,2021-01-22 16:50:18.829,Che articolo,37
Negotiation:1026,influencer,Deduction:1039,atogurkan,Post,2021-01-22 16:50:18.316,Che articolo,37
Memory:1045,normalUser,Word-game:1025,luthiennienna,Ah incredibile,2021-01-22 16:50:17.938,Che articolo,37
Card Game:1002,normalUser,Racing:1031,rakado,Ah davvero,2021-01-22 16:50:17.693,Che articolo,37
Ancient:1050,normalUser,Trains:1034,nbendixen,Ah incredibile,2021-01-22 16:50:17.473,Che articolo,37
Dice:1017,normalUser,Animals:1089,aleq33,Ah incredibile,2021-01-22 16:50:17.171,Che articolo,37
Murder/Mystery:1040,normalUser,Number:1098,inkxel,Ci siete?,2021-01-22 16:50:16.981,Che articolo,37
Puzzle:1028,normalUser,Aviation/Flight:2650,guevara,Che fate?,2021-01-22 16:50:16.77,Che articolo,37
Novel-Based:1093,normalUser,Puzzle:1028,elpolillo,Sono ioo,2021-01-22 16:50:16.578,Che articolo,37
Aviation/Flight:2650,normalUser,Adventure:1022,canadiangamer,Ah davvero,2021-01-22 16:50:16.385,Che articolo,37
Zombies:2481,normalUser,Word-game:1025,louisgab,Ah incredibile,2021-01-22 16:50:16.168,Che articolo,37
Economic:1021,normalUser,Action/Dexterity:1032,makadanianut,Ci siete?,2021-01-22 16:50:15.88,Che articolo,37
Sports:1038,normalUser,Wargame:1019,arnaudpp,Ah davvero,2021-01-22 16:50:15.653,Che articolo,37
Trains:1034,normalUser,Movies/TV/Radio Theme:1064,metvaira,Ci siete?,2021-01-22 16:50:15.457,Che articolo,37
Educational:1094,influencer,Trains:1034,omnivox,Ah incredibile,2021-01-22 16:50:15.268,Che articolo,37
Racing:1031,normalUser,Negotiation:1026,weltbuerger85,Che fate?,2021-01-22 16:50:15.059,Che articolo,37
Educational:1094,normalUser,Collectible Components:1044,mystery_shopper,Che fate?,2021-01-22 16:50:14.773,Che articolo,37
Children's Game:1041,normalUser,Modern Warfare:1069,zx7kirk,Tutto bene?,2021-01-22 16:50:14.188,Che articolo,37
Movies/TV/Radio Theme:1064,normalUser,Negotiation:1026,20010705robert,Ah davvero,2021-01-22 16:50:13.971,Che articolo,37
Sports:1038,normalUser,Real-time:1037,extevao,Ah davvero,2021-01-22 16:50:13.754,Che articolo,37
Deduction:1039,influencer,Murder/Mystery:1040,angelinflin,Tutto bene?,2021-01-22 16:50:01.734,Che articolo,37
Modern Warfare:1069,normalUser,Dice:1017,halcore,Ah incredibile,2021-01-22 16:50:01.901,Che articolo,37
Puzzle:1028,normalUser,Transportation:1011,anngominho,Post,2021-01-22 16:50:02.1,Che articolo,37
Miniatures:1047,normalUser,Collectible Components:1044,morbdetro,Sono ioo,2021-01-22 16:50:02.297,Che articolo,37
Miniatures:1047,normalUser,Negotiation:1026,srqueso,Ah davvero,2021-01-22 16:50:02.482,Che articolo,37
Fantasy:1010,normalUser,Novel-Based:1093,tenbyourightgames,Sono ioo,2021-01-22 16:50:02.681,Che articolo,37
Economic:1021,normalUser,Trains:1034,vanlyst,Ci siete?,2021-01-22 16:50:02.868,Che articolo,37
Card Game:1002,normalUser,Transportation:1011,jimschmidt,Post,2021-01-22 16:50:03.049,Che articolo,37
Medieval:1035,normalUser,Memory:1045,diegorm2013,Ah davvero,2021-01-22 16:50:03.241,Che articolo,37
Deduction:1039,normalUser,Sports:1038,juliushowlett,Tutto bene?,2021-01-22 16:50:03.591,Che articolo,37
Humor:1079,normalUser,Party Game:1030,micbuc,Ci siete?,2021-01-22 16:50:04.117,Che articolo,37
Racing:1031,normalUser,Spies/Secret Agents:1081,cannon  fodder,Tutto bene?,2021-01-22 16:50:04.328,Che articolo,37
Economic:1021,normalUser,Sports:1038,phemus,Ci siete?,2021-01-22 16:50:04.513,Che articolo,37
Book:1117,normalUser,Word-game:1025,thedissilent_,Post,2021-01-22 16:50:04.717,Che articolo,37
Transportation:1011,normalUser,Napoleonic:1051,dan3141,Tutto bene?,2021-01-22 16:50:04.921,Che articolo,37
Bluffing:1023,normalUser,Educational:1094,jseleniu,Ci siete?,2021-01-22 16:50:05.146,Che articolo,37
Video Game Theme:1101,normalUser,Negotiation:1026,lordbalder,Ah davvero,2021-01-22 16:50:05.383,Che articolo,37
Party Game:1030,normalUser,Book:1117,kalgalin,Post,2021-01-22 16:50:05.59,Che articolo,37
Party Game:1030,normalUser,Abstact Strategy:1009,namtaro,Tutto bene?,2021-01-22 16:50:05.776,Che articolo,37
Modern Warfare:1069,normalUser,Deduction:1039,seifil,Ci siete?,2021-01-22 16:50:06.026,Che articolo,37
Adventure:1022,normalUser,Trains:1034,tclynch,Tutto bene?,2021-01-22 16:50:06.242,Che articolo,37
Economic:1021,normalUser,Abstact Strategy:1009,zach564344,Ah davvero,2021-01-22 16:50:06.488,Che articolo,37
Negotiation:1026,normalUser,Travel:1097,fredlet,Ah davvero,2021-01-22 16:50:06.71,Che articolo,37
Medical:2145,normalUser,Racing:1031,whiskywizard,Ah davvero,2021-01-22 16:50:07.285,Che articolo,37
Print & Play:1120,normalUser,Sports:1038,degaje_1,Post,2021-01-22 16:50:07.584,Che articolo,37
Trains:1034,normalUser,Number:1098,wereknight,Post,2021-01-22 16:50:07.933,Che articolo,37
Animals:1089,normalUser,Medical:2145,yorkiedoodle,Sono ioo,2021-01-22 16:50:08.3,Che articolo,37
Racing:1031,normalUser,Educational:1094,diplomaticorc,Ah incredibile,2021-01-22 16:50:08.589,Che articolo,37
Science Fiction:1016,normalUser,Ancient:1050,doctorsmoke,Che fate?,2021-01-22 16:50:08.916,Che articolo,37
Medical:2145,influencer,Print & Play:1120,lynchrus,Sono ioo,2021-01-22 16:50:09.238,Che articolo,37
Deduction:1039,normalUser,Modern Warfare:1069,mkowen1,Post,2021-01-22 16:50:09.581,Che articolo,37
Travel:1097,normalUser,Exploration:1020,aisa_94,Ah incredibile,2021-01-22 16:50:09.916,Che articolo,37
Animals:1089,influencer,Spies/Secret Agents:1081,bdgb8501,Tutto bene?,2021-01-22 16:50:10.242,Che articolo,37
Puzzle:1028,normalUser,Number:1098,the maroz,Ah davvero,2021-01-22 16:50:10.478,Che articolo,37
Children's Game:1041,normalUser,Puzzle:1028,xevixan,Ah incredibile,2021-01-22 16:50:10.673,Che articolo,37
Deduction:1039,normalUser,Wargame:1019,emanuelperetti,Sono ioo,2021-01-22 16:50:10.865,Che articolo,37
Video Game Theme:1101,normalUser,Aviation/Flight:2650,jellyroll,Post,2021-01-22 16:50:11.352,Che articolo,37
Movies/TV/Radio Theme:1064,normalUser,Word-game:1025,farfad42,Tutto bene?,2021-01-22 16:50:11.553,Che articolo,37
Negotiation:1026,influencer,Modern Warfare:1069,doc_mailloux_,Ah davvero,2021-01-22 16:50:11.738,Che articolo,37
Murder/Mystery:1040,normalUser,Fantasy:1010,remembermeeddy,Tutto bene?,2021-01-22 16:50:12.021,Che articolo,37
Wargame:1019,normalUser,Dice:1017,kloek107,Tutto bene?,2021-01-22 16:50:12.361,Che articolo,37
Bluffing:1023,normalUser,Zombies:2481,koast108,Tutto bene?,2021-01-22 16:50:12.58,Che articolo,37
Dice:1017,normalUser,Novel-Based:1093,targetu,Ci siete?,2021-01-22 16:50:12.769,Che articolo,37
Trains:1034,normalUser,Movies/TV/Radio Theme:1064,spassjaeger,Ci siete?,2021-01-22 16:50:12.957,Che articolo,37
World War II: 1049,influencer,Ancient:1050,schleppo,Post,2021-01-22 16:50:13.178,Che articolo,37
Ancient:1050,normalUser,Bluffing:1023,jsc19702,Ah incredibile,2021-01-22 16:50:13.359,Che articolo,37
Animals:1089,normalUser,Racing:1031,yourloveonly,Ci siete?,2021-01-22 16:50:13.56,Che articolo,37
Transportation:1011,influencer,Word-game:1025,bezibalazs,Ah davvero,2021-01-22 16:50:53.843,Confrontro tra i due,39
Wargame:1019,normalUser,Dice:1017,boardlove,Ah incredibile,2021-01-22 16:50:54.039,Confrontro tra i due,39
Movies/TV/Radio Theme:1064,normalUser,Deduction:1039,valorfall,Sono ioo,2021-01-22 16:50:54.228,Confrontro tra i due,39
Bluffing:1023,normalUser,Book:1117,cataneddy,Sono ioo,2021-01-22 16:50:54.413,Confrontro tra i due,39
Puzzle:1028,influencer,Sports:1038,rurbance,Che fate?,2021-01-22 16:50:54.607,Confrontro tra i due,39
Adventure:1022,influencer,Memory:1045,demonzozo,Sono ioo,2021-01-22 16:50:54.791,Confrontro tra i due,39
Zombies:2481,normalUser,World War II: 1049,kunonin,Che fate?,2021-01-22 16:50:54.99,Confrontro tra i due,39
Transportation:1011,influencer,Ancient:1050,quartzsand,Ci siete?,2021-01-22 16:50:55.198,Confrontro tra i due,39
Number:1098,normalUser,Puzzle:1028,afry sin mas,Che fate?,2021-01-22 16:50:55.385,Confrontro tra i due,39
Modern Warfare:1069,normalUser,Print & Play:1120,jameson and sons,Sono ioo,2021-01-22 16:50:55.61,Confrontro tra i due,39
Educational:1094,normalUser,Racing:1031,gunnargud,Sono ioo,2021-01-22 16:50:55.827,Confrontro tra i due,39
Miniatures:1047,normalUser,Fighting:1046,eliminator_v,Post,2021-01-22 16:50:56.035,Confrontro tra i due,39
Medical:2145,normalUser,Action/Dexterity:1032,albinoco,Ah incredibile,2021-01-22 16:50:56.219,Confrontro tra i due,39
Miniatures:1047,normalUser,Children's Game:1041,johndeerethebest,Ci siete?,2021-01-22 16:50:56.439,Confrontro tra i due,39
Card Game:1002,normalUser,Exploration:1020,firoozbakhtian,Ah davvero,2021-01-22 16:50:56.662,Confrontro tra i due,39
Spies/Secret Agents:1081,normalUser,Exploration:1020,goaliebrain,Sono ioo,2021-01-22 16:50:56.852,Confrontro tra i due,39
Negotiation:1026,normalUser,Movies/TV/Radio Theme:1064,jj72891,Ah incredibile,2021-01-22 16:50:57.044,Confrontro tra i due,39
Sports:1038,moderator,Trains:1034,dbradical,Ci siete?,2021-01-22 16:50:57.286,Confrontro tra i due,39
Movies/TV/Radio Theme:1064,normalUser,Zombies:2481,kirok84,Ci siete?,2021-01-22 16:50:57.613,Confrontro tra i due,39
Real-time:1037,normalUser,Educational:1094,gdevse,Tutto bene?,2021-01-22 16:50:57.967,Confrontro tra i due,39
Racing:1031,normalUser,Medical:2145,dopanda,Tutto bene?,2021-01-22 16:50:58.285,Confrontro tra i due,39
Abstact Strategy:1009,normalUser,Collectible Components:1044,zapawa,Tutto bene?,2021-01-22 16:50:59.005,Confrontro tra i due,39
Abstact Strategy:1009,normalUser,Fighting:1046,nona1411,Tutto bene?,2021-01-22 16:50:59.308,Confrontro tra i due,39
Exploration:1020,normalUser,Fantasy:1010,andy_b.,Che fate?,2021-01-22 16:50:59.525,Confrontro tra i due,39
Territory Building:1086,normalUser,Fantasy:1010,zzabhm,Ah davvero,2021-01-22 16:50:59.71,Confrontro tra i due,39
World War II: 1049,normalUser,Medieval:1035,okiokipanic,Che fate?,2021-01-22 16:50:59.905,Confrontro tra i due,39
Exploration:1020,normalUser,Children's Game:1041,plexqus,Tutto bene?,2021-01-22 16:51:00.1,Confrontro tra i due,39
Spies/Secret Agents:1081,normalUser,Aviation/Flight:2650,thorwen,Ci siete?,2021-01-22 16:51:00.288,Confrontro tra i due,39
Print & Play:1120,normalUser,Trains:1034,davidjames,Che fate?,2021-01-22 16:51:00.474,Confrontro tra i due,39
Zombies:2481,normalUser,Medical:2145,ozboss,Ah incredibile,2021-01-22 16:51:00.667,Confrontro tra i due,39
Fantasy:1010,normalUser,Travel:1097,manbearwilson,Ah incredibile,2021-01-22 16:51:41.261,Articolone,41
Dice:1017,moderator,Children's Game:1041,tptoby,Ci siete?,2021-01-22 16:51:42.1,Articolone,41
Abstact Strategy:1009,normalUser,Adventure:1022,torenc,Ah davvero,2021-01-22 16:51:42.308,Articolone,41
Animals:1089,normalUser,Deduction:1039,nottingham,Che fate?,2021-01-22 16:51:42.515,Articolone,41
Novel-Based:1093,normalUser,Real-time:1037,dnasearchr,Ci siete?,2021-01-22 16:51:42.722,Articolone,41
Territory Building:1086,normalUser,Spies/Secret Agents:1081,oravake,Ah davvero,2021-01-22 16:51:42.908,Articolone,41
Collectible Components:1044,normalUser,World War II: 1049,kurttank,Ah incredibile,2021-01-22 16:51:43.097,Articolone,41
World War II: 1049,normalUser,Memory:1045,rooster1983,Che fate?,2021-01-22 16:51:43.276,Articolone,41
Territory Building:1086,normalUser,Trains:1034,unforgivenii,Ci siete?,2021-01-22 16:51:43.473,Articolone,41
Medieval:1035,normalUser,Children's Game:1041,baligamer,Post,2021-01-22 16:51:43.682,Articolone,41
Humor:1079,normalUser,Memory:1045,bulbulica,Ah incredibile,2021-01-22 16:51:43.911,Articolone,41
Word-game:1025,normalUser,Exploration:1020,ultrasmd92,Tutto bene?,2021-01-22 16:51:44.144,Articolone,41
Puzzle:1028,normalUser,Science Fiction:1016,merchiu,Ah davvero,2021-01-22 16:51:44.455,Articolone,41
Real-time:1037,normalUser,Humor:1079,dagblues,Tutto bene?,2021-01-22 16:51:44.761,Articolone,41
Travel:1097,normalUser,Ancient:1050,axtilan,Tutto bene?,2021-01-22 16:52:40.922,Articolo,43
Economic:1021,influencer,Trains:1034,yasujiroozu,Ah incredibile,2021-01-22 16:52:28.277,Articolo,43
Card Game:1002,normalUser,Word-game:1025,budah02,Ah davvero,2021-01-22 16:52:28.504,Articolo,43
Print & Play:1120,normalUser,Real-time:1037,jesu20,Post,2021-01-22 16:52:28.718,Articolo,43
Science Fiction:1016,normalUser,Fighting:1046,phenon,Ci siete?,2021-01-22 16:52:28.948,Articolo,43
Humor:1079,normalUser,Trains:1034,mensamom,Tutto bene?,2021-01-22 16:52:29.154,Articolo,43
Wargame:1019,normalUser,Puzzle:1028,svengrest,Che fate?,2021-01-22 16:52:29.334,Articolo,43
Negotiation:1026,normalUser,Novel-Based:1093,mrjohan,Tutto bene?,2021-01-22 16:52:29.587,Articolo,43
Transportation:1011,normalUser,Negotiation:1026,bonzillou,Post,2021-01-22 16:52:29.872,Articolo,43
Humor:1079,normalUser,Educational:1094,alucardmarkov,Post,2021-01-22 16:52:30.145,Articolo,43
Collectible Components:1044,normalUser,Territory Building:1086,kain066,Ci siete?,2021-01-22 16:52:30.421,Articolo,43
Bluffing:1023,normalUser,Racing:1031,bzyku_mazur,Tutto bene?,2021-01-22 16:52:30.653,Articolo,43
Ancient:1050,normalUser,Real-time:1037,soloman,Tutto bene?,2021-01-22 16:52:30.945,Articolo,43
Abstact Strategy:1009,normalUser,Novel-Based:1093,kerstajn,Sono ioo,2021-01-22 16:52:31.202,Articolo,43
Dice:1017,normalUser,Action/Dexterity:1032,rakuda1988,Che fate?,2021-01-22 16:52:31.445,Articolo,43
Exploration:1020,normalUser,Dice:1017,thy_real_smithy,Che fate?,2021-01-22 16:52:31.764,Articolo,43
Science Fiction:1016,influencer,Book:1117,wpef,Ah davvero,2021-01-22 16:52:32.044,Articolo,43
Fighting:1046,normalUser,Travel:1097,pinkbrain,Ah davvero,2021-01-22 16:52:32.271,Articolo,43
Sports:1038,normalUser,Aviation/Flight:2650,lomax1983,Ah davvero,2021-01-22 16:52:32.465,Articolo,43
Negotiation:1026,normalUser,Memory:1045,geared84,Che fate?,2021-01-22 16:52:33.045,Articolo,43
Travel:1097,influencer,Dice:1017,dbadilotti,Ah davvero,2021-01-22 16:52:33.244,Articolo,43
Travel:1097,normalUser,Collectible Components:1044,budda4,Ci siete?,2021-01-22 16:52:33.434,Articolo,43
Transportation:1011,normalUser,Modern Warfare:1069,mediumone,Ci siete?,2021-01-22 16:52:33.635,Articolo,43
Wargame:1019,normalUser,Aviation/Flight:2650,ratabadilla,Tutto bene?,2021-01-22 16:52:33.83,Articolo,43
Card Game:1002,normalUser,Zombies:2481,stef686,Sono ioo,2021-01-22 16:52:34.027,Articolo,43
Memory:1045,normalUser,Aviation/Flight:2650,sgtap0ne,Ci siete?,2021-01-22 16:52:34.368,Articolo,43
Trains:1034,normalUser,Miniatures:1047,dianthus75,Ah incredibile,2021-01-22 16:52:34.604,Articolo,43
Action/Dexterity:1032,normalUser,Animals:1089,zottelbart,Sono ioo,2021-01-22 16:52:34.824,Articolo,43
Number:1098,normalUser,Travel:1097,patho08,Ah davvero,2021-01-22 16:52:35.055,Articolo,43
Card Game:1002,normalUser,Number:1098,ramdomstuffdotcom,Tutto bene?,2021-01-22 16:52:35.235,Articolo,43
Murder/Mystery:1040,normalUser,World War II: 1049,sirgawain,Tutto bene?,2021-01-22 16:52:35.423,Articolo,43
Murder/Mystery:1040,normalUser,Word-game:1025,drb1004,Ah incredibile,2021-01-22 16:52:35.611,Articolo,43
Party Game:1030,influencer,Spies/Secret Agents:1081,jordik91,Sono ioo,2021-01-22 16:52:35.813,Articolo,43
Trains:1034,normalUser,Miniatures:1047,lottafre,Sono ioo,2021-01-22 16:52:36.004,Articolo,43
Economic:1021,normalUser,Territory Building:1086,slowster,Tutto bene?,2021-01-22 16:52:36.247,Articolo,43
Fantasy:1010,normalUser,Racing:1031,bogo1988,Ci siete?,2021-01-22 16:52:36.465,Articolo,43
Humor:1079,normalUser,Miniatures:1047,donborch,Ah incredibile,2021-01-22 16:52:36.782,Articolo,43
Trains:1034,normalUser,Travel:1097,el miquelet,Che fate?,2021-01-22 16:52:37.121,Articolo,43
Abstact Strategy:1009,normalUser,Educational:1094,jarinu,Ci siete?,2021-01-22 16:52:37.354,Articolo,43
Medical:2145,influencer,Spies/Secret Agents:1081,quintocato,Tutto bene?,2021-01-22 16:52:37.543,Articolo,43
Party Game:1030,normalUser,Collectible Components:1044,kubik_rubic,Sono ioo,2021-01-22 16:52:37.806,Articolo,43
Memory:1045,normalUser,Transportation:1011,scafandr,Ci siete?,2021-01-22 16:52:38.216,Articolo,43
Number:1098,influencer,Zombies:2481,cannis123,Che fate?,2021-01-22 16:52:38.523,Articolo,43
Medical:2145,normalUser,Puzzle:1028,nika snape,Sono ioo,2021-01-22 16:52:38.883,Articolo,43
Racing:1031,normalUser,Collectible Components:1044,airborne_gr,Ah incredibile,2021-01-22 16:52:39.342,Articolo,43
Movies/TV/Radio Theme:1064,normalUser,Video Game Theme:1101,quinnsclaw,Ah davvero,2021-01-22 16:52:39.854,Articolo,43
Book:1117,normalUser,Abstact Strategy:1009,drdom,Ah davvero,2021-01-22 16:52:40.366,Articolo,43
Educational:1094,normalUser,Napoleonic:1051,ctrueno,Post,2021-01-22 16:52:40.692,Articolo,43
Video Game Theme:1101,normalUser,Humor:1079,kryptoxx,Ah incredibile,2021-01-22 16:53:05.736,Che articolo,45
Word-game:1025,normalUser,Economic:1021,waya000,Sono ioo,2021-01-22 16:53:05.969,Che articolo,45
Collectible Components:1044,normalUser,Card Game:1002,rmisiak,Che fate?,2021-01-22 16:53:06.151,Che articolo,45
Puzzle:1028,normalUser,Economic:1021,brigath,Ah incredibile,2021-01-22 16:53:06.406,Che articolo,45
Economic:1021,normalUser,Napoleonic:1051,casartelli,Post,2021-01-22 16:53:06.632,Che articolo,45
Humor:1079,normalUser,Memory:1045,popshoulddrawfromit,Sono ioo,2021-01-22 16:53:06.827,Che articolo,45
Sports:1038,normalUser,Territory Building:1086,tarrask22,Post,2021-01-22 16:53:07.027,Che articolo,45
Murder/Mystery:1040,normalUser,Number:1098,jezztek,Ah davvero,2021-01-22 16:53:07.226,Che articolo,45
Territory Building:1086,normalUser,Zombies:2481,gsracer,Che fate?,2021-01-22 16:53:07.417,Che articolo,45
Miniatures:1047,normalUser,Real-time:1037,lxndr,Tutto bene?,2021-01-22 16:53:08.005,Che articolo,45
Racing:1031,influencer,Territory Building:1086,a1kmt2002,Che fate?,2021-01-22 16:53:08.224,Che articolo,45
Exploration:1020,moderator,Miniatures:1047,ghidorah3x,Post,2021-01-22 16:53:08.381,Che articolo,45
Modern Warfare:1069,influencer,Movies/TV/Radio Theme:1064,gamidragon,Tutto bene?,2021-01-22 16:53:08.573,Che articolo,45
Aviation/Flight:2650,normalUser,Territory Building:1086,cutmyown,Ah davvero,2021-01-22 16:53:08.756,Che articolo,45
Word-game:1025,influencer,Fantasy:1010,joshuadav,Tutto bene?,2021-01-22 16:53:08.94,Che articolo,45
World War II: 1049,influencer,Bluffing:1023,tavosalba,Che fate?,2021-01-22 16:53:09.194,Che articolo,45
Territory Building:1086,normalUser,Memory:1045,mbgalarneau,Tutto bene?,2021-01-22 16:53:09.432,Che articolo,45
Napoleonic:1051,normalUser,Racing:1031,preqqq,Post,2021-01-22 16:53:09.63,Che articolo,45
Exploration:1020,normalUser,Book:1117,armeda,Ci siete?,2021-01-22 16:53:09.846,Che articolo,45
Real-time:1037,normalUser,Card Game:1002,bosco12,Che fate?,2021-01-22 16:53:10.052,Che articolo,45
Puzzle:1028,normalUser,Action/Dexterity:1032,paguilera2,Sono ioo,2021-01-22 16:53:10.256,Che articolo,45
Medieval:1035,normalUser,Novel-Based:1093,zauberschwein,Ah incredibile,2021-01-22 16:53:10.468,Che articolo,45
Modern Warfare:1069,normalUser,Party Game:1030,kimz0519,Sono ioo,2021-01-22 16:53:10.658,Che articolo,45
Fantasy:1010,normalUser,Bluffing:1023,jeffvachon,Sono ioo,2021-01-22 16:53:10.951,Che articolo,45
Memory:1045,normalUser,Zombies:2481,ranib,Ci siete?,2021-01-22 16:53:11.206,Che articolo,45
Puzzle:1028,normalUser,Napoleonic:1051,semicolon42,Sono ioo,2021-01-22 16:53:11.701,Che articolo,45
