category2,role,category1,username,vote,timestamp,category2-2,name,category1-2
Modern Warfare:1069,normalUser,Puzzle:1028,mekane,8,2021-01-22 19:51:14.936,null,Say It!,Party Game:1030
Travel:1097,influencer,Educational:1094,bwalls,8,2021-01-22 19:56:51.768,null,Cube Hog,Card Game:1002
Book:1117,influencer,Memory:1045,biocontroller,8,2021-01-22 19:45:53.08,Humor:1079,POOP: Kawaii,Card Game:1002
Humor:1079,normalUser,Puzzle:1028,vgrldnja,8,2021-01-22 19:54:15.569,null,Zooronga,Animals:1089
Memory:1045,influencer,Zombies:2481,pablopk,8,2021-01-22 19:46:45.813,null,Zooronga,Animals:1089
Print & Play:1120,normalUser,Wargame:1019,griton,8,2021-01-22 19:31:39.194,null,Cream of the Crop,Farming:1013
Novel-Based:1093,normalUser,Aviation/Flight:2650,alexsem6,8,2021-01-22 19:40:22.396,Deduction:1039,Fallen Angels,Card Game:1002
Action/Dexterity:1032,normalUser,Card Game:1002,rogue mountain,8,2021-01-22 19:40:37.361,Deduction:1039,Fox in the Henhouse,Card Game:1002
Humor:1079,normalUser,Negotiation:1026,francoisr,8,2021-01-22 19:40:06.675,Negotiation:1026,Monopoly: 1. FSV Mainz 05,Economic:1021
Party Game:1030,normalUser,Children's Game:1041,ralphcora,8,2021-01-22 19:37:36.998,Negotiation:1026,Monopoly: Pummeleinhorn,Economic:1021
Exploration:1020,normalUser,Transportation:1011,cndypielips,8,2021-01-22 19:51:16.857,Fantasy:1010,Misdirection,Card Game:1002
Fighting:1046,normalUser,Deduction:1039,donnaholder1234,8,2021-01-22 20:02:45.86,Horror:1024,Undead Road,Card Game:1002
Sports:1038,normalUser,Book:1117,asmdemon,8,2021-01-22 19:36:57.903,Comic Book / Strip:1116,The Dead Eye,Card Game:1002
Novel-Based:1093,normalUser,Collectible Components:1044,dungeonmaster_007,8,2021-01-22 19:48:55.619,Movies / TV / Radio theme:1064,Volumes of Blood: Body Count,Horror:1024
Racing:1031,normalUser,Number:1098,mayaheine,8,2021-01-22 19:48:11.243,Party Game:1030,Carrot and Stick,Card Game:1002
Travel:1097,normalUser,World War II: 1049,geordienp,8,2021-01-22 19:57:08.677,Horror:1024,Witchland,Fantasy:1010
Transportation:1011,normalUser,Puzzle:1028,dreadpenny,8,2021-01-22 19:52:36.137,null,Bleaktrick,Card Game:1002
Exploration:1020,normalUser,World War II: 1049,leowynmartell10,8,2021-01-22 19:34:08.056,null,Der geheimnisvolle Zaubersee,Children's Game:1041
Book:1117,normalUser,Deduction:1039,windy5242,8,2021-01-22 19:49:08.287,Party Game:1030,Abducted Cow,Card Game:1002
Territory Building:1086,influencer,Animals:1089,tradewarz,8,2021-01-22 19:39:23.08,Miniatures:1047,Forager: The Napoleonic Skirmish Game,Book:1117
Ancient:1050,normalUser,Medieval:1035,agentmeat,8,2021-01-22 19:50:45.862,null,Guerra de Mitos XII: Primigenios en China,Card Game:1002
Exploration:1020,normalUser,Book:1117,elmariachi,8,2021-01-22 19:48:26.612,Fantasy:1010,Bastille: Fallen Kingdoms,Abstract Strategy:1009
Bluffing:1023,normalUser,Science Fiction:1016,stampedegaming,8,2021-01-22 19:42:14.078,Horror:1024,Outbreak,Fighting:1046
Abstact Strategy:1009,normalUser,Trains:1034,mtmertmd,8,2021-01-22 19:59:09.831,Educational:1094,L'Histoire Romaine,Ancient:1050
Spies/Secret Agents:1081,influencer,Transportation:1011,babylonlabs,8,2021-01-22 19:26:24.533,Educational:1094,My Very First Games: To Market!,Children's Game:1041
Abstact Strategy:1009,normalUser,Deduction:1039,illiniderek,8,2021-01-22 19:30:06.481,null,Hustle: Card Game,Bluffing:1023
Aviation/Flight:2650,normalUser,Children's Game:1041,scanham,8,2021-01-22 19:55:44.798,null,Spy Fight,Card Game:1002
Movies/TV/Radio Theme:1064,normalUser,Murder/Mystery:1040,taiwanking,8,2021-01-22 19:33:56.035,null,Spy Fight,Card Game:1002
Deduction:1039,normalUser,Collectible Components:1044,merovingio15,8,2021-01-22 19:59:34.431,Collectible Components:1044,Magic: The Gathering – Planechase: Elemental Thunder,Card Game:1002
Real-time:1037,normalUser,Puzzle:1028,cavasin,8,2021-01-22 19:36:53.57,Children's Game:1041,"""The """"Sir Ross Smith"""" aeroplane race game""",Aviation / Flight:2650
Children's Game:1041,normalUser,Miniatures:1047,nguerra1971,8,2021-01-22 19:42:48.38,null,War Vikings,Wargame:1019
Fantasy:1010,influencer,World War II: 1049,tomekk1410,8,2021-01-22 19:48:01.392,Animals:1089,Outpost: Amazon,Adventure:1022
Abstact Strategy:1009,normalUser,Territory Building:1086,blasphever,8,2021-01-22 19:41:41.473,null,Get Packing!,Card Game:1002
Puzzle:1028,normalUser,Miniatures:1047,bassist777,8,2021-01-22 19:35:08.349,null,Itty Bitty Dungeon Delve,Fantasy:1010
Adventure:1022,normalUser,Memory:1045,lascimmiasultavolo,8,2021-01-22 19:29:59.608,Humor:1079,Time War(p),Card Game:1002
Real-time:1037,normalUser,Ancient:1050,ollieandangus,8,2021-01-22 19:28:08.3,Real-time:1037,Dig In,Children's Game:1041
Medical:2145,normalUser,Animals:1089,cquicmoi,8,2021-01-22 19:54:12.859,Science Fiction:1016,Cysmic,Miniatures:1047
Murder/Mystery:1040,normalUser,Miniatures:1047,velocipide,8,2021-01-22 19:27:01.703,Mafia:1033,Tinmates,Fighting:1046
Negotiation:1026,normalUser,Word-game:1025,ofxofx,8,2021-01-22 19:41:33.81,null,Box Quiz: Takt og Tone,Trivia:1027
Educational:1094,normalUser,Card Game:1002,darefail,8,2021-01-22 19:59:45.191,Word Game:1025,Box Quiz: Ord,Trivia:1027
Novel-Based:1093,normalUser,Action/Dexterity:1032,zagorthedemon,8,2021-01-22 19:47:52.834,null,Rubik's Battle,Card Game:1002
Collectible Components:1044,normalUser,Negotiation:1026,niftyfifty2053,8,2021-01-22 19:55:43.489,null,What's up? Junior,null
Action/Dexterity:1032,normalUser,Abstact Strategy:1009,qishi72,8,2021-01-22 19:43:50.279,Word Game:1025,Fishing for Words,Dice:1017
Educational:1094,normalUser,Aviation/Flight:2650,mrmer1in,8,2021-01-22 19:24:53.069,Print & Play:1120,Barbers!,Dice:1017
Zombies:2481,influencer,Spies/Secret Agents:1081,donpuri,8,2021-01-22 19:27:00.094,null,Color Smash,Real-time:1037
Wargame:1019,normalUser,Real-time:1037,coloneldancer,8,2021-01-22 19:58:53.654,Children's Game:1041,House of Boing,Action / Dexterity:1032
Dice:1017,normalUser,Educational:1094,ngoeminne,8,2021-01-22 19:44:16.587,null,Two Player Wizard,Card Game:1002
Number:1098,normalUser,Exploration:1020,ejbates7,8,2021-01-22 20:03:24.522,Economic:1021,Subrogator Cave,Dice:1017
Medical:2145,normalUser,Racing:1031,jroddy27,8,2021-01-22 19:30:46.765,null,The Snails on the Wall,Children's Game:1041
Action/Dexterity:1032,normalUser,Travel:1097,jaaaaaxx,8,2021-01-22 19:33:52.222,Sports:1038,Smashhh un juego de tenis,Card Game:1002
Action/Dexterity:1032,normalUser,Bluffing:1023,inacp,8,2021-01-22 19:27:52.306,null,Beaufort-Opoly,null
Sports:1038,normalUser,Collectible Components:1044,xobulo,8,2021-01-22 20:02:08.395,Fantasy:1010,"1,000 Year Beard",Card Game:1002
Travel:1097,normalUser,Napoleonic:1051,carmenb77,8,2021-01-22 19:44:37.754,World War II:1049,Struggle for Stalingrad 1942,Wargame:1019
Wargame:1019,normalUser,Deduction:1039,krebs83,8,2021-01-22 19:48:27.165,Medieval:1035,Kingship: The Card Game,Card Game:1002
Adventure:1022,normalUser,Exploration:1020,stopclop,8,2021-01-22 19:55:23.951,World War II:1049,Komet!,Wargame:1019
Spies/Secret Agents:1081,normalUser,Sports:1038,sanziroom,8,2021-01-22 19:54:19.358,Memory:1045,Who Nose?,Children's Game:1041
Deduction:1039,normalUser,Modern Warfare:1069,seven7storms,8,2021-01-22 19:50:55.479,Party Game:1030,Think it Up Two!!,Card Game:1002
Novel-Based:1093,normalUser,Wargame:1019,pragueimp,8,2021-01-22 19:56:26.639,null,The Island PIZZA,Children's Game:1041
Medical:2145,normalUser,Puzzle:1028,eversorx75,8,2021-01-22 19:35:33.955,null,Buto Ijo dan Timun Mas,null
Print & Play:1120,normalUser,Animals:1089,acecorleone,8,2021-01-22 19:39:58.346,Children's Game:1041,Pirat & Co: Mau Mau,Card Game:1002
Abstact Strategy:1009,normalUser,Action/Dexterity:1032,nuffsaid67,8,2021-01-22 19:35:29.897,null,Scopinion,Card Game:1002
Economic:1021,normalUser,Adventure:1022,topwisegames,8,2021-01-22 19:29:56.271,Mature / Adult:1118,Klattschen,Card Game:1002
Abstact Strategy:1009,normalUser,Negotiation:1026,hyped78,8,2021-01-22 19:44:24.316,Fantasy:1010,Fantasy-Opoly,Economic:1021
Territory Building:1086,normalUser,Bluffing:1023,amberpalace,8,2021-01-22 19:40:05.08,Fantasy:1010,Fantasy-Opoly,Economic:1021
Sports:1038,normalUser,World War II: 1049,j0k3se,8,2021-01-22 19:50:11.574,null,Cetro,Abstract Strategy:1009
Video Game Theme:1101,normalUser,Novel-Based:1093,warlikepoet,8,2021-01-22 19:39:11.705,Deduction:1039,Black Stories: Uni Edition,Card Game:1002
Deduction:1039,normalUser,Wargame:1019,noghost,8,2021-01-22 19:53:24.145,null,Squeeze,Card Game:1002
Transportation:1011,normalUser,Word-game:1025,vitold,8,2021-01-22 19:59:52.875,Spies/Secret Agents:1081,Secret Agent 007: The Game of International Spies,Movies / TV / Radio theme:1064
Murder/Mystery:1040,normalUser,Educational:1094,neomander,8,2021-01-22 20:02:27.627,Card Game:1002,Ninja Squirrels,Action / Dexterity:1032
Deduction:1039,normalUser,Wargame:1019,mil_werdna,8,2021-01-22 19:27:06.886,Card Game:1002,Magos y Tabernas,Bluffing:1023
Trains:1034,normalUser,Wargame:1019,jim232,8,2021-01-22 19:55:17.772,World War I:1065,The Somme Campaign 1916,Wargame:1019
Fantasy:1010,normalUser,Napoleonic:1051,dombas,8,2021-01-22 19:54:01.995,null,Lords of the Fjords,null
Movies/TV/Radio Theme:1064,normalUser,Wargame:1019,vraeden,8,2021-01-22 19:31:27.967,World War II:1049,Rats of Tobruk,Wargame:1019
Print & Play:1120,normalUser,Abstact Strategy:1009,tony58uk,8,2021-01-22 19:22:37.573,Children's Game:1041,GooaAAAal!: Junior Pack,Action / Dexterity:1032
Ancient:1050,normalUser,Medieval:1035,xylotuba,8,2021-01-22 19:58:18.915,Racing:1031,Cutie Race,Humor:1079
Napoleonic:1051,normalUser,Zombies:2481,shveyk,8,2021-01-22 19:31:59.451,null,ekklesia,Religious:1115
Animals:1089,normalUser,Movies/TV/Radio Theme:1064,chouzar,8,2021-01-22 19:48:17.613,Book:1117,Tribal,Ancient:1050
Movies/TV/Radio Theme:1064,normalUser,Sports:1038,ckirkman,8,2021-01-22 19:47:59.256,Children's Game:1041,Doe een dier na,Animals:1089
Movies/TV/Radio Theme:1064,influencer,Transportation:1011,dirkdiggler,8,2021-01-22 19:59:56.317,Racing:1031,Crab Dash,Animals:1089
Medical:2145,normalUser,Murder/Mystery:1040,striker01,8,2021-01-22 19:38:15.526,null,Rasher,Racing:1031
Sports:1038,normalUser,Abstact Strategy:1009,giancarlo22,8,2021-01-22 19:50:19.146,Medieval:1035,Creepers,Fantasy:1010
Fantasy:1010,normalUser,Bluffing:1023,jackpot222,8,2021-01-22 19:22:20.23,Dice:1017,Alphas,Comic Book / Strip:1116
Economic:1021,normalUser,Modern Warfare:1069,sesucat,8,2021-01-22 19:36:06.84,Children's Game:1041,Crazy Commute,Card Game:1002
Bluffing:1023,normalUser,Collectible Components:1044,cwagz19,8,2021-01-22 19:26:50.878,null,Level 8: Das Kartenspiel – Happy Meal Edition,Card Game:1002
Real-time:1037,normalUser,Humor:1079,bactram,8,2021-01-22 19:24:49.674,Educational:1094,Entdecke die Welt,Children's Game:1041
World War II: 1049,influencer,Abstact Strategy:1009,thebeelzebuth,8,2021-01-22 19:28:51.353,Deduction:1039,Tar'Aram,Adventure:1022
Card Game:1002,normalUser,Economic:1021,the cake is a lie,8,2021-01-22 19:59:57.896,Wargame:1019,"A Dark and Bloody Battleground: The Battle for Kekionga,1790",American Indian Wars:1108
Collectible Components:1044,normalUser,Racing:1031,omenn,8,2021-01-22 19:45:13.678,null,Invest,Travel:1097
Novel-Based:1093,normalUser,Fantasy:1010,liresn,8,2021-01-22 19:39:34.883,Educational:1094,Blockchain: The Cryptocurrency Board Game,Economic:1021
Video Game Theme:1101,normalUser,Science Fiction:1016,sapr_den,8,2021-01-22 19:35:56.208,Educational:1094,Blockchain: The Cryptocurrency Board Game,Economic:1021
Word-game:1025,normalUser,Real-time:1037,kscarlan,8,2021-01-22 19:51:03.462,Movies / TV / Radio theme:1064,Doctor Who Episodes,Card Game:1002
Transportation:1011,normalUser,Humor:1079,skvozniak,8,2021-01-22 19:34:33.118,Educational:1094,Listening lotto: Sounds at Home,Children's Game:1041
Travel:1097,normalUser,Ancient:1050,socrates_07,8,2021-01-22 19:46:50.158,null,Stack3D,Action / Dexterity:1032
World War II: 1049,normalUser,Puzzle:1028,swirv,8,2021-01-22 19:43:01.235,null,Warfare: A New Game,Wargame:1019
Bluffing:1023,normalUser,Word-game:1025,donmkel,8,2021-01-22 19:41:55.938,Dice:1017,The Battle for Gotham City,Comic Book / Strip:1116
Party Game:1030,normalUser,Movies/TV/Radio Theme:1064,valezumzum,8,2021-01-22 19:33:25.49,null,The Founders of ENDE,City Building:1029
Deduction:1039,normalUser,Bluffing:1023,kenzobruijnaers,8,2021-01-22 19:35:02.713,null,BBQ Slam,Action / Dexterity:1032
Video Game Theme:1101,normalUser,Aviation/Flight:2650,birillo60,8,2021-01-22 19:25:11.251,Fantasy:1010,Kitsune Switch,Card Game:1002
Negotiation:1026,normalUser,Sports:1038,rad001,8,2021-01-22 19:30:58.455,null,Jokeren,Card Game:1002
Party Game:1030,normalUser,Fantasy:1010,rbizzle,8,2021-01-22 20:02:16.936,Miniatures:1047,Scavengers: A Skirmish Game About Steam and Loot,Fantasy:1010
Word-game:1025,normalUser,Wargame:1019,rumisglass,8,2021-01-22 19:40:11.044,Children's Game:1041,Tacto,Abstract Strategy:1009
Collectible Components:1044,normalUser,Sports:1038,irishmike,8,2021-01-22 19:32:46.174,Card Game:1002,秘密のサイン (Himitsu no Sain),Bluffing:1023
Dice:1017,normalUser,Zombies:2481,alienspaces,8,2021-01-22 19:55:34.294,Fighting:1046,Daemon Trilogy: Subrosa,Card Game:1002
Children's Game:1041,normalUser,Puzzle:1028,locutuszero,8,2021-01-22 19:41:52.47,Fighting:1046,Daemon Trilogy: Subrosa,Card Game:1002
Word-game:1025,normalUser,Fighting:1046,tonio,8,2021-01-22 19:24:58.911,null,Dancing Spinner Game,Children's Game:1041
Miniatures:1047,normalUser,Novel-Based:1093,poit,8,2021-01-22 19:26:36.951,Economic:1021,Game of Life: New York Life Edition,Children's Game:1041
Wargame:1019,normalUser,Fighting:1046,ricardoq,8,2021-01-22 19:26:54.992,Book:1117,War Games Rules 1000 BC to 500 AD,Ancient:1050
Puzzle:1028,normalUser,Napoleonic:1051,jumanjii,8,2021-01-22 20:03:09.797,Real-time:1037,SPET,Card Game:1002
Puzzle:1028,normalUser,Medical:2145,mvpfez89,8,2021-01-22 19:56:00.657,Card Game:1002,Cornered,Action / Dexterity:1032
Miniatures:1047,influencer,Animals:1089,jmcee,8,2021-01-22 19:55:44.261,Fantasy:1010,Munchkin Lite,Card Game:1002
Sports:1038,influencer,Fantasy:1010,soderbear,8,2021-01-22 19:53:00.628,Farming:1013,Farmyard,Children's Game:1041
Racing:1031,normalUser,Deduction:1039,hypnos,8,2021-01-22 19:58:35.001,null,Soberanía: La Vuelta de Obligado,Educational:1094
Fighting:1046,normalUser,Economic:1021,cowhand029,8,2021-01-22 19:26:06.72,Book:1117,Pickett's Charge: Wargames Rules for Battles in the American Civil War,American Civil War:1048
Transportation:1011,normalUser,Humor:1079,fernando_jbf,8,2021-01-22 19:40:31.627,Nautical:1008,Anchors Aweigh,Educational:1094
Card Game:1002,normalUser,Racing:1031,rakado,8,2021-01-22 20:01:40.926,Travel:1097,Sverige runt,Children's Game:1041
Economic:1021,normalUser,Miniatures:1047,harlontrent,8,2021-01-22 19:27:43.507,Science Fiction:1016,Ironclads: Space Battles in the Victorian Aether,Miniatures:1047
Abstact Strategy:1009,normalUser,Murder/Mystery:1040,petergabrielfaid,8,2021-01-22 19:55:51.314,Print & Play:1120,Rifle and Axe,Dice:1017
Wargame:1019,normalUser,Medical:2145,acadianbunny,8,2021-01-22 19:43:26.201,Children's Game:1041,SimplyClever.Cards Addition 3,Card Game:1002
Exploration:1020,normalUser,Real-time:1037,j007110143,8,2021-01-22 19:22:33.058,Trivia:1027,Slash Cards: The Horror Movie Trivia Game,Movies / TV / Radio theme:1064
Fantasy:1010,normalUser,Exploration:1020,kapraman,8,2021-01-22 19:48:21.888,Deduction:1039,Careless Heroes,Card Game:1002
Number:1098,normalUser,Modern Warfare:1069,healthygamingnetwork,8,2021-01-22 19:24:09.393,null,Tugie,Action / Dexterity:1032
Print & Play:1120,normalUser,Medieval:1035,chef grumpy,8,2021-01-22 19:30:23.463,null,Bourse: Le jeu de la finance,Economic:1021
Puzzle:1028,normalUser,Word-game:1025,diogolopes,8,2021-01-22 19:47:35.507,Negotiation:1026,Monopoly: Disney Princess Edition,Economic:1021
Humor:1079,influencer,Print & Play:1120,drmauric,8,2021-01-22 20:00:57.887,Trains:1034,Railway Race,Racing:1031
Puzzle:1028,normalUser,Medical:2145,davidrpacker,8,2021-01-22 19:34:43.939,Trains:1034,Railway Race,Racing:1031
Racing:1031,normalUser,Travel:1097,tricki,8,2021-01-22 19:36:14.189,Mature / Adult:1118,Harem Wars,Card Game:1002
Negotiation:1026,normalUser,Dice:1017,caissiac,8,2021-01-22 19:47:53.922,Educational:1094,Jeu des Fleurs,Card Game:1002
Racing:1031,normalUser,Ancient:1050,jruaromero,8,2021-01-22 19:58:43.484,Children's Game:1041,Bump it!,Card Game:1002
Ancient:1050,normalUser,Transportation:1011,manelmourao,8,2021-01-22 20:00:12.321,Racing:1031,Game of Pathfinders,Abstract Strategy:1009
Medical:2145,normalUser,Action/Dexterity:1032,theblackjoker,8,2021-01-22 19:50:25.412,Racing:1031,Game of Pathfinders,Abstract Strategy:1009
Fighting:1046,influencer,Fantasy:1010,michael balandin,8,2021-01-22 19:51:32.29,Educational:1094,Roll for the goal,Dice:1017
Print & Play:1120,normalUser,Territory Building:1086,spotting,8,2021-01-22 19:45:17.368,Mafia:1033,The Guvnor,Card Game:1002
Travel:1097,normalUser,Trains:1034,arwen_luthien,8,2021-01-22 19:40:52.522,Children's Game:1041,The Bulldog Game,Animals:1089
Adventure:1022,normalUser,Wargame:1019,brotherkurt,8,2021-01-22 19:39:47.888,null,Explore Wild Australia: The Land Down Under,null
Memory:1045,normalUser,Real-time:1037,fullmetaleva,8,2021-01-22 19:58:18.448,Card Game:1002,Gunfight at the O.K. Corral,American West:1055
Travel:1097,normalUser,Medieval:1035,grymmli,8,2021-01-22 20:00:01.802,Fantasy:1010,Castles & Dragons Board Game,Economic:1021
Economic:1021,moderator,Travel:1097,evilshoot,8,2021-01-22 19:46:46.422,Fantasy:1010,Castles & Dragons Board Game,Economic:1021
Word-game:1025,normalUser,Ancient:1050,wisdomforwizards,8,2021-01-22 19:54:10.757,Movies / TV / Radio theme:1064,Monopoly: Alice in Wonderland Collector's Edition,Economic:1021
Video Game Theme:1101,normalUser,Puzzle:1028,truth999,8,2021-01-22 19:48:24.417,Movies / TV / Radio theme:1064,Monopoly: Alice in Wonderland Collector's Edition,Economic:1021
Puzzle:1028,normalUser,Collectible Components:1044,hq063,8,2021-01-22 19:52:58.113,Wargame:1019,Fleeting Glory,Napoleonic:1051
Book:1117,normalUser,Territory Building:1086,thorfluff,8,2021-01-22 19:56:04.476,Party Game:1030,butt wasted.,Humor:1079
Science Fiction:1016,normalUser,Children's Game:1041,bardstale,8,2021-01-22 19:33:21.286,Party Game:1030,Auctioneer,Deduction:1039
Number:1098,normalUser,Print & Play:1120,necrul1,8,2021-01-22 19:38:29.154,null,FlipFlop + FlipFour,Abstract Strategy:1009
Puzzle:1028,influencer,Economic:1021,elppanight,8,2021-01-22 19:54:00.597,Card Game:1002,13,Abstract Strategy:1009
Racing:1031,normalUser,Deduction:1039,xmagbra,8,2021-01-22 19:36:52.61,Movies / TV / Radio theme:1064,Wickie: Schatz Ahoi!,Children's Game:1041
Action/Dexterity:1032,normalUser,Puzzle:1028,akud,8,2021-01-22 19:51:18.386,Card Game:1002,"Blood, Sweat and Cheers",Ancient:1050
Wargame:1019,normalUser,Print & Play:1120,keizers,8,2021-01-22 19:48:42.499,Exploration:1020,The Hunt for Blackbeard's Treasure,Economic:1021
Dice:1017,normalUser,Transportation:1011,mymogwaiswet,8,2021-01-22 20:00:37.319,Dice:1017,CALAS,City Building:1029
Educational:1094,normalUser,Racing:1031,gunnargud,8,2021-01-22 19:57:34.749,null,Boast or Nothing,Card Game:1002
Word-game:1025,influencer,Sports:1038,lysberg,8,2021-01-22 19:59:13.266,Card Game:1002,Color Code,Action / Dexterity:1032
Zombies:2481,normalUser,Exploration:1020,whiteysenior,8,2021-01-22 19:25:29.051,Card Game:1002,Color Code,Action / Dexterity:1032
Negotiation:1026,normalUser,Miniatures:1047,soundkilla,8,2021-01-22 19:42:49.348,Fighting:1046,Ten-Minute Dungeon Delve,Fantasy:1010
Miniatures:1047,normalUser,World War II: 1049,thejsho,8,2021-01-22 19:37:16.144,Party Game:1030,Polemic,Card Game:1002
Zombies:2481,normalUser,Print & Play:1120,probablycarl,8,2021-01-22 19:51:09.498,Collectible Components:1044,Touhou nimensou ～ reversible Night (東方二面相 ～ reversible Night),Card Game:1002
Humor:1079,normalUser,Print & Play:1120,drury_glen,8,2021-01-22 19:42:48.878,Miniatures:1047,Frappe: A Miniature Wargame of Tactical Maneuver in the Napoleonic Era,Book:1117
