category2,role,category1,username,timestamp,category2-2,role-2,category1-2,username-2
Number:1098,normalUser,Negotiation:1026,besscott,2021-01-22 19:21:14.309,Sports:1038,influencer,Napoleonic:1051,lhadnil
Negotiation:1026,normalUser,Number:1098,meldrum72,2021-01-22 19:21:28.383,Word-game:1025,normalUser,Real-time:1037,mack1993
Deduction:1039,normalUser,Adventure:1022,laszek44,2021-01-22 19:21:37.896,Territory Building:1086,normalUser,Dice:1017,hwielinski
Party Game:1030,normalUser,Trains:1034,sgtsun,2021-01-22 19:21:13.327,Card Game:1002,normalUser,World War II: 1049,effectic
Fighting:1046,normalUser,Wargame:1019,lescard60,2021-01-22 19:21:30.483,Action/Dexterity:1032,influencer,Real-time:1037,nirk61
Print & Play:1120,normalUser,Spies/Secret Agents:1081,hobb1t,2021-01-22 19:21:41.197,Racing:1031,normalUser,Movies/TV/Radio Theme:1064,gonzo772
Novel-Based:1093,normalUser,Dice:1017,yambab,2021-01-22 19:21:28.534,Puzzle:1028,influencer,Humor:1079,wonderfulglory
Racing:1031,normalUser,Action/Dexterity:1032,mastertkach,2021-01-22 19:21:32.944,Fighting:1046,normalUser,Sports:1038,scotthekking
Book:1117,influencer,Modern Warfare:1069,pascalowl,2021-01-22 19:21:29.857,Napoleonic:1051,normalUser,Murder/Mystery:1040,piotr2pawl
Aviation/Flight:2650,normalUser,Economic:1021,inverno,2021-01-22 19:21:03.482,World War II: 1049,influencer,Economic:1021,kristiate
Miniatures:1047,normalUser,Card Game:1002,yklohoclaot,2021-01-22 19:21:40.033,Adventure:1022,normalUser,Economic:1021,hetman
Party Game:1030,normalUser,Napoleonic:1051,josejoaquin_bernal,2021-01-22 19:21:46.857,Racing:1031,normalUser,Miniatures:1047,elmostster
Negotiation:1026,normalUser,Dice:1017,maxphallus,2021-01-22 19:21:31.125,Card Game:1002,normalUser,Zombies:2481,stef686
Ancient:1050,influencer,Deduction:1039,lalaland_ger,2021-01-22 19:21:51.281,Science Fiction:1016,normalUser,Card Game:1002,bookruffell
Humor:1079,normalUser,Deduction:1039,lostboysgames,2021-01-22 19:21:36.241,Science Fiction:1016,normalUser,Card Game:1002,bookruffell
Children's Game:1041,normalUser,Racing:1031,bichmur,2021-01-22 19:21:00.211,Novel-Based:1093,normalUser,Medieval:1035,mellymagne
Real-time:1037,normalUser,Aviation/Flight:2650,davidholden,2021-01-22 19:21:42.445,Card Game:1002,normalUser,Sports:1038,pioro
Exploration:1020,normalUser,Party Game:1030,velko,2021-01-22 19:21:14.14,World War II: 1049,normalUser,Science Fiction:1016,nathantraylor
Racing:1031,influencer,Abstact Strategy:1009,kieves,2021-01-22 19:21:17.457,Adventure:1022,normalUser,Medieval:1035,monk21
Miniatures:1047,normalUser,Number:1098,gravey,2021-01-22 19:21:15.713,World War II: 1049,normalUser,Real-time:1037,vampb
Science Fiction:1016,moderator,Word-game:1025,larva_the_shinma,2021-01-22 19:21:26.879,Educational:1094,normalUser,Trains:1034,skorpeyon
Napoleonic:1051,normalUser,Ancient:1050,szczepcio83,2021-01-22 19:21:50.905,Humor:1079,influencer,Dice:1017,kann_lesen_87
Medieval:1035,normalUser,Miniatures:1047,grossadmiral,2021-01-22 19:21:04.658,Movies/TV/Radio Theme:1064,normalUser,Transportation:1011,shighstreet
Abstact Strategy:1009,normalUser,Collectible Components:1044,mckinley1954,2021-01-22 19:21:23.523,Novel-Based:1093,normalUser,Wargame:1019,theninjabot
Trains:1034,normalUser,Real-time:1037,stardusteyes78,2021-01-22 19:21:18.49,Dice:1017,influencer,Video Game Theme:1101,2silverdenarii
Card Game:1002,influencer,Territory Building:1086,breedtodeath,2021-01-22 19:21:09.994,Racing:1031,normalUser,Sports:1038,pindakaas17
Sports:1038,normalUser,Print & Play:1120,haynsenms,2021-01-22 19:21:35.491,Print & Play:1120,normalUser,Economic:1021,daudr
Card Game:1002,normalUser,Economic:1021,the cake is a lie,2021-01-22 19:21:40.867,Children's Game:1041,normalUser,Print & Play:1120,wolfsflames
Movies/TV/Radio Theme:1064,normalUser,Novel-Based:1093,mighty_scoop,2021-01-22 19:21:39.611,Novel-Based:1093,normalUser,Movies/TV/Radio Theme:1064,stargirl22
Racing:1031,normalUser,Word-game:1025,drakkkan,2021-01-22 19:21:35.308,Word-game:1025,influencer,Humor:1079,havoc00
Novel-Based:1093,normalUser,Animals:1089,retroguysk,2021-01-22 19:21:02.449,Bluffing:1023,normalUser,Ancient:1050,logiciantim
Number:1098,normalUser,Modern Warfare:1069,grim_peter,2021-01-22 19:21:09.378,Bluffing:1023,normalUser,Puzzle:1028,timmoe
Medieval:1035,influencer,Memory:1045,mtgirl,2021-01-22 19:21:04.742,Trains:1034,normalUser,Murder/Mystery:1040,meepleblue
Negotiation:1026,normalUser,Zombies:2481,aurorevalery,2021-01-22 19:21:09.967,Card Game:1002,normalUser,Modern Warfare:1069,karneyh
World War II: 1049,normalUser,Humor:1079,allth3rage,2021-01-22 19:21:31.646,Collectible Components:1044,normalUser,Zombies:2481,jabbergeist
Murder/Mystery:1040,influencer,Children's Game:1041,cubomagazine,2021-01-22 19:21:42.53,Book:1117,influencer,Science Fiction:1016,legendsdm
Racing:1031,influencer,Number:1098,hungrywaffle,2021-01-22 19:21:46.323,Adventure:1022,normalUser,Memory:1045,subdug
Economic:1021,normalUser,Animals:1089,johnhawkwood2010,2021-01-22 19:21:20.819,Napoleonic:1051,influencer,Children's Game:1041,adygami
Murder/Mystery:1040,normalUser,Modern Warfare:1069,xerya,2021-01-22 19:21:26.607,Party Game:1030,normalUser,Action/Dexterity:1032,alexolco7
Medical:2145,normalUser,Travel:1097,sanfer,2021-01-22 19:21:25.028,Ancient:1050,influencer,Exploration:1020,coachkirbykid4
Action/Dexterity:1032,influencer,Animals:1089,rkaiser,2021-01-22 19:21:16.651,World War II: 1049,normalUser,Fantasy:1010,bpcready
Miniatures:1047,normalUser,Medieval:1035,saulotti,2021-01-22 19:21:42.08,Novel-Based:1093,influencer,Print & Play:1120,jnoblitt
Ancient:1050,influencer,Spies/Secret Agents:1081,luckyd75,2021-01-22 19:21:31.62,Novel-Based:1093,influencer,Print & Play:1120,jnoblitt
Dice:1017,normalUser,Travel:1097,finklekj5,2021-01-22 19:21:02.731,Children's Game:1041,influencer,Card Game:1002,mohandse
Negotiation:1026,normalUser,Spies/Secret Agents:1081,dionissis,2021-01-22 19:21:23.979,Book:1117,normalUser,Negotiation:1026,serialteacher
Negotiation:1026,normalUser,Science Fiction:1016,granpamini,2021-01-22 19:21:15.923,Medical:2145,normalUser,Fighting:1046,hamutsai
Trains:1034,normalUser,Napoleonic:1051,janson1984,2021-01-22 19:21:31.177,Dice:1017,normalUser,World War II: 1049,bastaru_san
Puzzle:1028,normalUser,Economic:1021,thaneofeurmal,2021-01-22 19:21:10.799,Territory Building:1086,normalUser,Book:1117,kombosabo
Print & Play:1120,influencer,Action/Dexterity:1032,markuson,2021-01-22 19:21:44.288,Party Game:1030,normalUser,Fantasy:1010,skarbrand87
Travel:1097,normalUser,Animals:1089,gunbunny,2021-01-22 19:21:17.919,Dice:1017,normalUser,World War II: 1049,maumaurg
Memory:1045,normalUser,Number:1098,jlkcz,2021-01-22 19:21:09.591,Travel:1097,normalUser,Abstact Strategy:1009,theoarauj0
Negotiation:1026,normalUser,Abstact Strategy:1009,sunnysetherson,2021-01-22 19:21:09.733,Memory:1045,normalUser,Racing:1031,odanan
Exploration:1020,normalUser,Transportation:1011,dvmoreau,2021-01-22 19:21:09.783,Wargame:1019,normalUser,Sports:1038,cosmic_geek
Exploration:1020,normalUser,Party Game:1030,neroute2,2021-01-22 19:21:45.323,World War II: 1049,normalUser,Humor:1079,the_watcher7
Print & Play:1120,influencer,World War II: 1049,watsamajig,2021-01-22 19:21:01.242,Sports:1038,normalUser,Fighting:1046,ninjacreeper47
Transportation:1011,normalUser,Adventure:1022,robgosselin,2021-01-22 19:21:49.906,Racing:1031,normalUser,Collectible Components:1044,kakitaben
Memory:1045,influencer,Murder/Mystery:1040,drazkor,2021-01-22 19:21:33.593,Murder/Mystery:1040,normalUser,Trains:1034,hammerheart82
Real-time:1037,influencer,Science Fiction:1016,thezeros,2021-01-22 19:21:07.242,Murder/Mystery:1040,influencer,Word-game:1025,jojomanzo
Action/Dexterity:1032,normalUser,Animals:1089,tfnewbill78,2021-01-22 19:21:09.116,Children's Game:1041,influencer,Adventure:1022,starsmors314
Party Game:1030,normalUser,Print & Play:1120,pip_,2021-01-22 19:21:27.375,Puzzle:1028,normalUser,Humor:1079,ulises36
Novel-Based:1093,normalUser,Exploration:1020,heyzeus894,2021-01-22 19:21:22.809,Movies/TV/Radio Theme:1064,normalUser,Word-game:1025,grishnakhbr
Zombies:2481,normalUser,Party Game:1030,jakobdecourt,2021-01-22 19:21:45.613,Deduction:1039,normalUser,Exploration:1020,bitz11
Collectible Components:1044,normalUser,Territory Building:1086,guspirata,2021-01-22 19:21:30.015,Movies/TV/Radio Theme:1064,normalUser,Fighting:1046,rnewhouse
Action/Dexterity:1032,normalUser,Murder/Mystery:1040,jarvis,2021-01-22 19:21:46.126,World War II: 1049,normalUser,Number:1098,itacv2
Party Game:1030,normalUser,Children's Game:1041,damoncasale,2021-01-22 19:21:32.399,Movies/TV/Radio Theme:1064,normalUser,Novel-Based:1093,the_educated_fool
Word-game:1025,normalUser,Print & Play:1120,filipinonoodle,2021-01-22 19:21:31.877,Transportation:1011,normalUser,Medical:2145,frankco85
Movies/TV/Radio Theme:1064,normalUser,Puzzle:1028,chuckdilio,2021-01-22 19:21:08.016,Action/Dexterity:1032,normalUser,Card Game:1002,rogue mountain
Collectible Components:1044,normalUser,Negotiation:1026,loup_hurlant,2021-01-22 19:21:27.23,Action/Dexterity:1032,normalUser,Adventure:1022,cbiscuit14
Territory Building:1086,influencer,World War II: 1049,bogdani0405,2021-01-22 19:21:35.218,Children's Game:1041,normalUser,Collectible Components:1044,shelthardgames
Abstact Strategy:1009,normalUser,Medieval:1035,highpoint,2021-01-22 19:21:44.273,Dice:1017,normalUser,Economic:1021,boardgamesyay1234567
Video Game Theme:1101,influencer,Deduction:1039,charlieayers,2021-01-22 19:21:39.707,Novel-Based:1093,normalUser,Spies/Secret Agents:1081,iampaulmorris
Party Game:1030,influencer,Deduction:1039,mrund,2021-01-22 19:21:08.527,Number:1098,influencer,Murder/Mystery:1040,planetwentworth
Territory Building:1086,normalUser,Fantasy:1010,madeinusa,2021-01-22 19:21:03.559,Aviation/Flight:2650,normalUser,Murder/Mystery:1040,spohieb19
Real-time:1037,normalUser,Fighting:1046,safevodka,2021-01-22 19:21:07.099,Territory Building:1086,normalUser,Puzzle:1028,suspectus
Fantasy:1010,normalUser,Deduction:1039,bookieg,2021-01-22 19:21:09.077,Real-time:1037,normalUser,Print & Play:1120,dmebust
Adventure:1022,normalUser,Murder/Mystery:1040,andramus,2021-01-22 19:21:23.818,Educational:1094,normalUser,Spies/Secret Agents:1081,dev88
Napoleonic:1051,normalUser,Memory:1045,philsinner,2021-01-22 19:21:04.024,Real-time:1037,normalUser,Economic:1021,jmangus
Dice:1017,normalUser,Party Game:1030,traico7,2021-01-22 19:21:19.305,Video Game Theme:1101,normalUser,Puzzle:1028,boudiccatopaz
Murder/Mystery:1040,normalUser,Party Game:1030,flyboy connor,2021-01-22 19:21:48.345,Sports:1038,normalUser,Medieval:1035,avatar_filip
Fantasy:1010,normalUser,Action/Dexterity:1032,hsatcher,2021-01-22 19:21:31.994,Abstact Strategy:1009,normalUser,Bluffing:1023,sociallubricant
Miniatures:1047,normalUser,Novel-Based:1093,kilian_hacker,2021-01-22 19:21:32.929,Aviation/Flight:2650,normalUser,Puzzle:1028,rlux202
Racing:1031,normalUser,Medieval:1035,mosley,2021-01-22 19:21:48.258,Territory Building:1086,normalUser,Ancient:1050,quyckslvr
Ancient:1050,normalUser,Puzzle:1028,thehacksaw,2021-01-22 19:21:04.103,World War II: 1049,normalUser,Aviation/Flight:2650,ash_danger
Transportation:1011,normalUser,Territory Building:1086,jsww,2021-01-22 19:21:08.075,Modern Warfare:1069,normalUser,Transportation:1011,splanderson
Fighting:1046,normalUser,Spies/Secret Agents:1081,sprayer,2021-01-22 19:21:52.461,Children's Game:1041,normalUser,Sports:1038,lynnvander
Children's Game:1041,normalUser,Dice:1017,gszaszko,2021-01-22 19:21:09.421,Children's Game:1041,normalUser,Sports:1038,lynnvander
Word-game:1025,influencer,Abstact Strategy:1009,mossleif,2021-01-22 19:21:30.03,Humor:1079,normalUser,World War II: 1049,minisu
Movies/TV/Radio Theme:1064,normalUser,Ancient:1050,martijnbrt,2021-01-22 19:21:48.571,Card Game:1002,normalUser,Exploration:1020,skif82
Wargame:1019,normalUser,Medical:2145,bapter23,2021-01-22 19:21:33.029,Party Game:1030,normalUser,Puzzle:1028,snowdazey
Memory:1045,normalUser,Party Game:1030,erilua,2021-01-22 19:21:43.738,Puzzle:1028,normalUser,Science Fiction:1016,boathouselooper
Bluffing:1023,influencer,Sports:1038,applesandoranges,2021-01-22 19:21:30.978,Puzzle:1028,influencer,Territory Building:1086,rodney1210
Print & Play:1120,normalUser,Fighting:1046,ichiban_dashi,2021-01-22 19:21:45.373,Party Game:1030,influencer,Abstact Strategy:1009,mightymeds
Transportation:1011,influencer,Fighting:1046,schyzm,2021-01-22 19:21:20.09,Murder/Mystery:1040,normalUser,Zombies:2481,woland50
Territory Building:1086,normalUser,Card Game:1002,susanhiding,2021-01-22 19:21:25.04,Bluffing:1023,normalUser,Puzzle:1028,boris37
Educational:1094,normalUser,Aviation/Flight:2650,mrmer1in,2021-01-22 19:21:00.294,Collectible Components:1044,normalUser,Aviation/Flight:2650,dragongamer16
Aviation/Flight:2650,moderator,Fighting:1046,lindnerf,2021-01-22 19:21:36.893,Medieval:1035,normalUser,Bluffing:1023,mattdangel
Book:1117,normalUser,Movies/TV/Radio Theme:1064,seth_logan,2021-01-22 19:21:22.165,Action/Dexterity:1032,influencer,Print & Play:1120,mainisjustice
World War II: 1049,normalUser,Medical:2145,sneikerj,2021-01-22 19:21:20.869,Action/Dexterity:1032,influencer,Print & Play:1120,mainisjustice
Collectible Components:1044,normalUser,Dice:1017,halifa82,2021-01-22 19:21:49.844,Medieval:1035,normalUser,Fighting:1046,elder sign
Deduction:1039,normalUser,Humor:1079,kira7,2021-01-22 19:21:42.72,Bluffing:1023,normalUser,Modern Warfare:1069,maqloner
Puzzle:1028,normalUser,Real-time:1037,kalungplus6,2021-01-22 19:21:12.474,Economic:1021,normalUser,Miniatures:1047,amadeus_99
Negotiation:1026,normalUser,Transportation:1011,vondook,2021-01-22 19:21:19.239,Exploration:1020,normalUser,Racing:1031,hoosierhound
Dice:1017,normalUser,Animals:1089,hershmeister,2021-01-22 19:21:32.706,Number:1098,influencer,Puzzle:1028,irongoddessofmercy
Book:1117,normalUser,Abstact Strategy:1009,chiaruttini,2021-01-22 19:21:47.252,Humor:1079,normalUser,Memory:1045,thepinkfedora
World War II: 1049,normalUser,Science Fiction:1016,nathantraylor,2021-01-22 19:21:51.141,Print & Play:1120,influencer,World War II: 1049,circuitspec
Murder/Mystery:1040,normalUser,Deduction:1039,sum_guy,2021-01-22 19:21:25.629,Print & Play:1120,influencer,World War II: 1049,circuitspec
Medieval:1035,normalUser,Children's Game:1041,blink723,2021-01-22 19:21:38.025,Real-time:1037,moderator,Economic:1021,jarnrus
Deduction:1039,normalUser,Economic:1021,glastonburystar,2021-01-22 19:21:44.355,Bluffing:1023,normalUser,Territory Building:1086,blonco22
Print & Play:1120,normalUser,Transportation:1011,nosukepu,2021-01-22 19:21:10.475,Transportation:1011,normalUser,Children's Game:1041,aikaru
Book:1117,moderator,Adventure:1022,dand030,2021-01-22 19:21:00.782,Abstact Strategy:1009,normalUser,Puzzle:1028,urigheller
Miniatures:1047,normalUser,Animals:1089,moorby,2021-01-22 19:21:25.552,Zombies:2481,normalUser,Medical:2145,blaze79797
Action/Dexterity:1032,normalUser,Travel:1097,jiggity,2021-01-22 19:21:47.24,Zombies:2481,normalUser,Children's Game:1041,stlzbgg
Deduction:1039,normalUser,Ancient:1050,asf176,2021-01-22 19:21:39.241,Zombies:2481,normalUser,Children's Game:1041,stlzbgg
Bluffing:1023,normalUser,Card Game:1002,grzes19,2021-01-22 19:21:52.123,Movies/TV/Radio Theme:1064,normalUser,Collectible Components:1044,zaxa13
Exploration:1020,normalUser,Wargame:1019,space2050,2021-01-22 19:21:02.095,Aviation/Flight:2650,normalUser,Dice:1017,thinkingamer
Children's Game:1041,normalUser,Medieval:1035,llunatic,2021-01-22 19:21:22.138,Aviation/Flight:2650,normalUser,Ancient:1050,jwel
Children's Game:1041,normalUser,Sports:1038,pidritoo,2021-01-22 19:21:25.564,Humor:1079,normalUser,Fantasy:1010,anthok
Movies/TV/Radio Theme:1064,normalUser,Negotiation:1026,uncledee,2021-01-22 19:21:34.433,Humor:1079,normalUser,Party Game:1030,hennabob
Collectible Components:1044,normalUser,Adventure:1022,dafje,2021-01-22 19:21:41.315,Bluffing:1023,normalUser,Negotiation:1026,bboylu
Modern Warfare:1069,normalUser,Word-game:1025,jabba_samurai,2021-01-22 19:21:36.615,Book:1117,normalUser,World War II: 1049,oushiny
Murder/Mystery:1040,normalUser,Modern Warfare:1069,ioannidas,2021-01-22 19:21:27.003,Card Game:1002,normalUser,Action/Dexterity:1032,pinguwithanaxe
Memory:1045,normalUser,Fighting:1046,nkauppila,2021-01-22 19:21:12.817,Medical:2145,normalUser,Collectible Components:1044,brainhackrdave
Zombies:2481,normalUser,Wargame:1019,famhie,2021-01-22 19:21:42.652,Action/Dexterity:1032,normalUser,Spies/Secret Agents:1081,emilybess
Children's Game:1041,normalUser,Trains:1034,andreytis,2021-01-22 19:21:36.254,Book:1117,normalUser,Word-game:1025,hunky dory
Territory Building:1086,normalUser,Ancient:1050,blbyblby,2021-01-22 19:21:47.225,Abstact Strategy:1009,normalUser,Zombies:2481,mopopaholic
Trains:1034,normalUser,Adventure:1022,ralphd1,2021-01-22 19:21:13.443,Trains:1034,normalUser,Medical:2145,guerraem
Wargame:1019,normalUser,Sports:1038,bilovitzky,2021-01-22 19:21:21.408,Miniatures:1047,normalUser,Medieval:1035,raymondspogo
Travel:1097,normalUser,Spies/Secret Agents:1081,giopa62,2021-01-22 19:21:18.991,Miniatures:1047,normalUser,Medieval:1035,raymondspogo
Zombies:2481,normalUser,Action/Dexterity:1032,breaders,2021-01-22 19:21:22.861,Aviation/Flight:2650,normalUser,Print & Play:1120,joshlumley
Movies/TV/Radio Theme:1064,normalUser,Puzzle:1028,danto19,2021-01-22 19:21:23.474,Ancient:1050,normalUser,Action/Dexterity:1032,shiftymruzik
Modern Warfare:1069,influencer,Card Game:1002,battybattue,2021-01-22 19:21:31.229,Medieval:1035,influencer,Movies/TV/Radio Theme:1064,sarah999
Spies/Secret Agents:1081,normalUser,Trains:1034,menacor,2021-01-22 19:21:13.352,Medieval:1035,influencer,Movies/TV/Radio Theme:1064,sarah999
Bluffing:1023,influencer,Deduction:1039,crazypalland,2021-01-22 19:21:05.433,Spies/Secret Agents:1081,normalUser,Animals:1089,sunseteer
Territory Building:1086,normalUser,Sports:1038,nicobuma,2021-01-22 19:21:30.168,Deduction:1039,normalUser,Novel-Based:1093,adrilorme
Educational:1094,influencer,Action/Dexterity:1032,gus969,2021-01-22 19:21:37.766,Educational:1094,normalUser,Puzzle:1028,dhias
Economic:1021,normalUser,Negotiation:1026,youpla20,2021-01-22 19:21:06.157,Book:1117,normalUser,Racing:1031,anjalisennuie
Murder/Mystery:1040,normalUser,Abstact Strategy:1009,hoplomaco,2021-01-22 19:21:43.149,Number:1098,influencer,Exploration:1020,werty_erty
Fighting:1046,influencer,Territory Building:1086,awra444,2021-01-22 19:21:42.831,World War II: 1049,normalUser,Sports:1038,willie trombone
Modern Warfare:1069,normalUser,Abstact Strategy:1009,jober72,2021-01-22 19:21:31.279,Print & Play:1120,normalUser,Napoleonic:1051,wrecktang1e
Zombies:2481,normalUser,Puzzle:1028,kiwista,2021-01-22 19:21:36.84,Trains:1034,normalUser,Dice:1017,ahadiputra
Napoleonic:1051,normalUser,Video Game Theme:1101,poltava09,2021-01-22 19:21:25.913,Transportation:1011,normalUser,Trains:1034,omnias
Book:1117,normalUser,Word-game:1025,redscorpion28,2021-01-22 19:21:00.591,Fantasy:1010,normalUser,Educational:1094,mentlo
Novel-Based:1093,normalUser,Transportation:1011,andresluciano,2021-01-22 19:21:35.649,Aviation/Flight:2650,normalUser,Party Game:1030,justindm13
Murder/Mystery:1040,normalUser,Economic:1021,nortonsapple,2021-01-22 19:21:49.596,Real-time:1037,influencer,Spies/Secret Agents:1081,axtral
Racing:1031,normalUser,Print & Play:1120,dreno3,2021-01-22 19:21:49.015,Medieval:1035,normalUser,Racing:1031,hanmaboogie
Movies/TV/Radio Theme:1064,influencer,Card Game:1002,cordovan,2021-01-22 19:21:16.105,Word-game:1025,normalUser,Book:1117,lukedieye
Educational:1094,normalUser,Wargame:1019,m24737779,2021-01-22 19:21:47.37,Memory:1045,normalUser,Zombies:2481,krios13
